TMK13,TMK9,TMK_Island,TMK_Zone,TMK_Sec,TMK_Plat,TMK_Parcel,TMK_CPR
2240400420000,224040042000,2,24,04,004,2000,0
2240400430000,224040043000,2,24,04,004,3000,0
2240400430001,224040043000,2,24,04,004,3000,1
2240400430002,224040043000,2,24,04,004,3000,2
2240400440000,224040044000,2,24,04,004,4000,0
2240400440000,224040044000,2,24,04,004,4000,0
2240400440000,224040044000,2,24,04,004,4000,0
2240400450001,224040045000,2,24,04,004,5000,1
2240400450002,224040045000,2,24,04,004,5000,2
2240400460000,224040046000,2,24,04,004,6000,0
2240400460000,224040046000,2,24,04,004,6000,0
2240400470000,224040047000,2,24,04,004,7000,0
2240400480000,224040048000,2,24,04,004,8000,0
2240410010000,224041001000,2,24,04,100,1000,0
2240410020000,224041002000,2,24,04,100,2000,0
2240410030000,224041003000,2,24,04,100,3000,0
2240410040000,224041004000,2,24,04,100,4000,0
2240410050000,224041005000,2,24,04,100,5000,0
2240410060000,224041006000,2,24,04,100,6000,0
2240410070000,224041007000,2,24,04,100,7000,0
2240410080000,224041008000,2,24,04,100,8000,0
2240410090000,224041009000,2,24,04,100,9000,0
2240410100000,224041010000,2,24,04,101,0000,0
2240410110000,224041011000,2,24,04,101,1000,0
2240410120000,224041012000,2,24,04,101,2000,0
2240410130000,224041013000,2,24,04,101,3000,0
2240410140000,224041014000,2,24,04,101,4000,0
2240410150000,224041015000,2,24,04,101,5000,0
2240410160000,224041016000,2,24,04,101,6000,0
2240410170000,224041017000,2,24,04,101,7000,0
2240410180000,224041018000,2,24,04,101,8000,0
2240410190000,224041019000,2,24,04,101,9000,0
2240410200000,224041020000,2,24,04,102,0000,0
2240410210000,224041021000,2,24,04,102,1000,0
2240410220000,224041022000,2,24,04,102,2000,0
2250010120000,225001012000,2,25,00,101,2000,0
2250010120000,225001012000,2,25,00,101,2000,0
2250010120000,225001012000,2,25,00,101,2000,0
2250030030000,225003003000,2,25,00,300,3000,0
2250030030000,225003003000,2,25,00,300,3000,0
2250030030000,225003003000,2,25,00,300,3000,0
2250030110000,225003011000,2,25,00,301,1000,0
2250030110000,225003011000,2,25,00,301,1000,0
2250030300002,225003030000,2,25,00,303,0000,2
2250030380002,225003038000,2,25,00,303,8000,2
2250030380002,225003038000,2,25,00,303,8000,2
2250030390001,225003039000,2,25,00,303,9000,1
2250030390002,225003039000,2,25,00,303,9000,2
2250030400002,225003040000,2,25,00,304,0000,2
2250030410000,225003041000,2,25,00,304,1000,0
2250030410000,225003041000,2,25,00,304,1000,0
2250030420002,225003042000,2,25,00,304,2000,2
2250030430001,225003043000,2,25,00,304,3000,1
2250030440001,225003044000,2,25,00,304,4000,1
2250030460001,225003046000,2,25,00,304,6000,1
2250030460002,225003046000,2,25,00,304,6000,2
2250030490001,225003049000,2,25,00,304,9000,1
2250030490002,225003049000,2,25,00,304,9000,2
2250030500001,225003050000,2,25,00,305,0000,1
2250030500002,225003050000,2,25,00,305,0000,2
2250030510000,225003051000,2,25,00,305,1000,0
2250030510001,225003051000,2,25,00,305,1000,1
2250030530001,225003053000,2,25,00,305,3000,1
2250030530002,225003053000,2,25,00,305,3000,2
2250040030000,225004003000,2,25,00,400,3000,0
2250040060000,225004006000,2,25,00,400,6000,0
2250040060000,225004006000,2,25,00,400,6000,0
2250040060000,225004006000,2,25,00,400,6000,0
2250040070000,225004007000,2,25,00,400,7000,0
2250040070000,225004007000,2,25,00,400,7000,0
2250040090000,225004009000,2,25,00,400,9000,0
2250040090000,225004009000,2,25,00,400,9000,0
2250040100000,225004010000,2,25,00,401,0000,0
2250040140000,225004014000,2,25,00,401,4000,0
2250040180000,225004018000,2,25,00,401,8000,0
2250040180000,225004018000,2,25,00,401,8000,0
2250040290000,225004029000,2,25,00,402,9000,0
2250040440000,225004044000,2,25,00,404,4000,0
2250040500000,225004050000,2,25,00,405,0000,0
2250040510000,225004051000,2,25,00,405,1000,0
2250040520000,225004052000,2,25,00,405,2000,0
2250040660000,225004066000,2,25,00,406,6000,0
2250040660000,225004066000,2,25,00,406,6000,0
2250040770000,225004077000,2,25,00,407,7000,0
2250040770000,225004077000,2,25,00,407,7000,0
2250040780000,225004078000,2,25,00,407,8000,0
2250040780000,225004078000,2,25,00,407,8000,0
2250040790000,225004079000,2,25,00,407,9000,0
2250040810000,225004081000,2,25,00,408,1000,0
2250040830000,225004083000,2,25,00,408,3000,0
2250040830000,225004083000,2,25,00,408,3000,0
2250040830000,225004083000,2,25,00,408,3000,0
2250040830000,225004083000,2,25,00,408,3000,0
2250040830000,225004083000,2,25,00,408,3000,0
2250040840000,225004084000,2,25,00,408,4000,0
2250040840000,225004084000,2,25,00,408,4000,0
2250040840000,225004084000,2,25,00,408,4000,0
2250040860002,225004086000,2,25,00,408,6000,2
2250040870000,225004087000,2,25,00,408,7000,0
2250040880002,225004088000,2,25,00,408,8000,2
2250040890001,225004089000,2,25,00,408,9000,1
2250040890002,225004089000,2,25,00,408,9000,2
2250050030000,225005003000,2,25,00,500,3000,0
2250050030000,225005003000,2,25,00,500,3000,0
2250050200002,225005020000,2,25,00,502,0000,2
2250050460000,225005046000,2,25,00,504,6000,0
2250060010000,225006001000,2,25,00,600,1000,0
2250060020000,225006002000,2,25,00,600,2000,0
2250060020000,225006002000,2,25,00,600,2000,0
2250060030000,225006003000,2,25,00,600,3000,0
2250060030000,225006003000,2,25,00,600,3000,0
2250060040000,225006004000,2,25,00,600,4000,0
2250060050000,225006005000,2,25,00,600,5000,0
2250060050000,225006005000,2,25,00,600,5000,0
2250060060000,225006006000,2,25,00,600,6000,0
2250060060000,225006006000,2,25,00,600,6000,0
2250060070000,225006007000,2,25,00,600,7000,0
2250060070000,225006007000,2,25,00,600,7000,0
2250060080000,225006008000,2,25,00,600,8000,0
2250060090000,225006009000,2,25,00,600,9000,0
2250060100000,225006010000,2,25,00,601,0000,0
2250060110000,225006011000,2,25,00,601,1000,0
2250060130000,225006013000,2,25,00,601,3000,0
2250060130000,225006013000,2,25,00,601,3000,0
2250060140000,225006014000,2,25,00,601,4000,0
2250060140000,225006014000,2,25,00,601,4000,0
2250060150000,225006015000,2,25,00,601,5000,0
2250060160000,225006016000,2,25,00,601,6000,0
2250060160000,225006016000,2,25,00,601,6000,0
2250060170000,225006017000,2,25,00,601,7000,0
2250060170000,225006017000,2,25,00,601,7000,0
2250060180000,225006018000,2,25,00,601,8000,0
2250060180000,225006018000,2,25,00,601,8000,0
2250060180001,225006018000,2,25,00,601,8000,1
2250060180002,225006018000,2,25,00,601,8000,2
2250060210000,225006021000,2,25,00,602,1000,0
2250060220000,225006022000,2,25,00,602,2000,0
2250060230000,225006023000,2,25,00,602,3000,0
2250070010000,225007001000,2,25,00,700,1000,0
2250070010000,225007001000,2,25,00,700,1000,0
2250070020000,225007002000,2,25,00,700,2000,0
2250070030000,225007003000,2,25,00,700,3000,0
2250070040000,225007004000,2,25,00,700,4000,0
2250070040000,225007004000,2,25,00,700,4000,0
2250070050000,225007005000,2,25,00,700,5000,0
2250070060000,225007006000,2,25,00,700,6000,0
2250070070000,225007007000,2,25,00,700,7000,0
2250070080000,225007008000,2,25,00,700,8000,0
2250070090000,225007009000,2,25,00,700,9000,0
2250070100000,225007010000,2,25,00,701,0000,0
2250070110000,225007011000,2,25,00,701,1000,0
2250070120000,225007012000,2,25,00,701,2000,0
2250070130000,225007013000,2,25,00,701,3000,0
2250070140000,225007014000,2,25,00,701,4000,0
2250070140000,225007014000,2,25,00,701,4000,0
2250070150000,225007015000,2,25,00,701,5000,0
2250070160000,225007016000,2,25,00,701,6000,0
2250070170000,225007017000,2,25,00,701,7000,0
2250070180000,225007018000,2,25,00,701,8000,0
2250070190000,225007019000,2,25,00,701,9000,0
2250070200000,225007020000,2,25,00,702,0000,0
2250070210000,225007021000,2,25,00,702,1000,0
2250070220000,225007022000,2,25,00,702,2000,0
2250070220000,225007022000,2,25,00,702,2000,0
2250070230000,225007023000,2,25,00,702,3000,0
2250070240000,225007024000,2,25,00,702,4000,0
2250070250000,225007025000,2,25,00,702,5000,0
2250070260000,225007026000,2,25,00,702,6000,0
2250070270000,225007027000,2,25,00,702,7000,0
2250070270000,225007027000,2,25,00,702,7000,0
2250070280000,225007028000,2,25,00,702,8000,0
2250070290000,225007029000,2,25,00,702,9000,0
2250070300000,225007030000,2,25,00,703,0000,0
2250070310000,225007031000,2,25,00,703,1000,0
2250070320000,225007032000,2,25,00,703,2000,0
2250070330000,225007033000,2,25,00,703,3000,0
2250070340000,225007034000,2,25,00,703,4000,0
2250070350000,225007035000,2,25,00,703,5000,0
2250070350000,225007035000,2,25,00,703,5000,0
2250070360000,225007036000,2,25,00,703,6000,0
2250070370000,225007037000,2,25,00,703,7000,0
2250070380000,225007038000,2,25,00,703,8000,0
2250070390000,225007039000,2,25,00,703,9000,0
2250070400000,225007040000,2,25,00,704,0000,0
2250070410000,225007041000,2,25,00,704,1000,0
2250070410000,225007041000,2,25,00,704,1000,0
2250070420000,225007042000,2,25,00,704,2000,0
2250070430000,225007043000,2,25,00,704,3000,0
2250070440000,225007044000,2,25,00,704,4000,0
2250070450000,225007045000,2,25,00,704,5000,0
2250070460000,225007046000,2,25,00,704,6000,0
2250070460000,225007046000,2,25,00,704,6000,0
2250070470000,225007047000,2,25,00,704,7000,0
2250070480000,225007048000,2,25,00,704,8000,0
2250070490000,225007049000,2,25,00,704,9000,0
2250070500000,225007050000,2,25,00,705,0000,0
2250070510000,225007051000,2,25,00,705,1000,0
2250070520000,225007052000,2,25,00,705,2000,0
2250070530000,225007053000,2,25,00,705,3000,0
2250070540001,225007054000,2,25,00,705,4000,1
2250070540002,225007054000,2,25,00,705,4000,2
2250070550000,225007055000,2,25,00,705,5000,0
2250070560000,225007056000,2,25,00,705,6000,0
2250070570000,225007057000,2,25,00,705,7000,0
2250070570000,225007057000,2,25,00,705,7000,0
2250070580000,225007058000,2,25,00,705,8000,0
2250070580000,225007058000,2,25,00,705,8000,0
2250070590000,225007059000,2,25,00,705,9000,0
2250070600000,225007060000,2,25,00,706,0000,0
2250070610000,225007061000,2,25,00,706,1000,0
2250070620000,225007062000,2,25,00,706,2000,0
2250070620000,225007062000,2,25,00,706,2000,0
2250070630000,225007063000,2,25,00,706,3000,0
2250070640000,225007064000,2,25,00,706,4000,0
2250070650000,225007065000,2,25,00,706,5000,0
2250070660000,225007066000,2,25,00,706,6000,0
2250070670000,225007067000,2,25,00,706,7000,0
2250070670000,225007067000,2,25,00,706,7000,0
2250070680000,225007068000,2,25,00,706,8000,0
2250070680000,225007068000,2,25,00,706,8000,0
2250070690000,225007069000,2,25,00,706,9000,0
2250070700000,225007070000,2,25,00,707,0000,0
2250070710000,225007071000,2,25,00,707,1000,0
2250070720000,225007072000,2,25,00,707,2000,0
2250070730000,225007073000,2,25,00,707,3000,0
2250070740000,225007074000,2,25,00,707,4000,0
2250070750000,225007075000,2,25,00,707,5000,0
2250070760000,225007076000,2,25,00,707,6000,0
2250070770000,225007077000,2,25,00,707,7000,0
2250070770000,225007077000,2,25,00,707,7000,0
2250070780000,225007078000,2,25,00,707,8000,0
2250070790000,225007079000,2,25,00,707,9000,0
2250070800000,225007080000,2,25,00,708,0000,0
2250070810000,225007081000,2,25,00,708,1000,0
2250070810000,225007081000,2,25,00,708,1000,0
2250070820000,225007082000,2,25,00,708,2000,0
2250070830000,225007083000,2,25,00,708,3000,0
2250070830000,225007083000,2,25,00,708,3000,0
2250070840000,225007084000,2,25,00,708,4000,0
2250070850000,225007085000,2,25,00,708,5000,0
2250070850000,225007085000,2,25,00,708,5000,0
2250070860000,225007086000,2,25,00,708,6000,0
2250070870000,225007087000,2,25,00,708,7000,0
2250070880000,225007088000,2,25,00,708,8000,0
2250070890000,225007089000,2,25,00,708,9000,0
2250070900000,225007090000,2,25,00,709,0000,0
2250070910000,225007091000,2,25,00,709,1000,0
2250080030000,225008003000,2,25,00,800,3000,0
2250080030000,225008003000,2,25,00,800,3000,0
2250080040000,225008004000,2,25,00,800,4000,0
2250080040000,225008004000,2,25,00,800,4000,0
2250080050000,225008005000,2,25,00,800,5000,0
2250090010000,225009001000,2,25,00,900,1000,0
2250090010000,225009001000,2,25,00,900,1000,0
2250090020000,225009002000,2,25,00,900,2000,0
2250090020000,225009002000,2,25,00,900,2000,0
2250090030000,225009003000,2,25,00,900,3000,0
2250090040000,225009004000,2,25,00,900,4000,0
2250090050000,225009005000,2,25,00,900,5000,0
2250090070000,225009007000,2,25,00,900,7000,0
2250090080000,225009008000,2,25,00,900,8000,0
2250090080000,225009008000,2,25,00,900,8000,0
2250090090000,225009009000,2,25,00,900,9000,0
2250090100000,225009010000,2,25,00,901,0000,0
2250090110000,225009011000,2,25,00,901,1000,0
2250090110000,225009011000,2,25,00,901,1000,0
2250090120000,225009012000,2,25,00,901,2000,0
2250090130000,225009013000,2,25,00,901,3000,0
2250090140000,225009014000,2,25,00,901,4000,0
2250090150000,225009015000,2,25,00,901,5000,0
2250090160000,225009016000,2,25,00,901,6000,0
2250090170000,225009017000,2,25,00,901,7000,0
2250090180000,225009018000,2,25,00,901,8000,0
2250090180000,225009018000,2,25,00,901,8000,0
2250090190000,225009019000,2,25,00,901,9000,0
2250090200000,225009020000,2,25,00,902,0000,0
2250090200000,225009020000,2,25,00,902,0000,0
2250090210000,225009021000,2,25,00,902,1000,0
2250090210000,225009021000,2,25,00,902,1000,0
2250090220000,225009022000,2,25,00,902,2000,0
2250090230000,225009023000,2,25,00,902,3000,0
2250090240000,225009024000,2,25,00,902,4000,0
2250090250000,225009025000,2,25,00,902,5000,0
2250090260000,225009026000,2,25,00,902,6000,0
2250090270000,225009027000,2,25,00,902,7000,0
2250090270000,225009027000,2,25,00,902,7000,0
2250090280000,225009028000,2,25,00,902,8000,0
2250090290000,225009029000,2,25,00,902,9000,0
2250090290000,225009029000,2,25,00,902,9000,0
2250090300000,225009030000,2,25,00,903,0000,0
2250090310000,225009031000,2,25,00,903,1000,0
2250090320000,225009032000,2,25,00,903,2000,0
2250090320000,225009032000,2,25,00,903,2000,0
2250090330000,225009033000,2,25,00,903,3000,0
2250090340000,225009034000,2,25,00,903,4000,0
2250090350000,225009035000,2,25,00,903,5000,0
2250090350000,225009035000,2,25,00,903,5000,0
2250090360000,225009036000,2,25,00,903,6000,0
2250090370000,225009037000,2,25,00,903,7000,0
2250090380000,225009038000,2,25,00,903,8000,0
2250090390000,225009039000,2,25,00,903,9000,0
2250090400000,225009040000,2,25,00,904,0000,0
2250090410000,225009041000,2,25,00,904,1000,0
2250090420000,225009042000,2,25,00,904,2000,0
2250090430000,225009043000,2,25,00,904,3000,0
2250090440000,225009044000,2,25,00,904,4000,0
2250090450000,225009045000,2,25,00,904,5000,0
2250090460000,225009046000,2,25,00,904,6000,0
2250100010000,225010001000,2,25,01,000,1000,0
2250100020000,225010002000,2,25,01,000,2000,0
2250100030000,225010003000,2,25,01,000,3000,0
2250100040000,225010004000,2,25,01,000,4000,0
2250100050000,225010005000,2,25,01,000,5000,0
2250100060000,225010006000,2,25,01,000,6000,0
2250100060000,225010006000,2,25,01,000,6000,0
2250100070000,225010007000,2,25,01,000,7000,0
2250100080000,225010008000,2,25,01,000,8000,0
2250100090000,225010009000,2,25,01,000,9000,0
2250100100000,225010010000,2,25,01,001,0000,0
2250100100000,225010010000,2,25,01,001,0000,0
2250100110000,225010011000,2,25,01,001,1000,0
2250100120000,225010012000,2,25,01,001,2000,0
2250100120000,225010012000,2,25,01,001,2000,0
2250100120000,225010012000,2,25,01,001,2000,0
2250100130000,225010013000,2,25,01,001,3000,0
2250100150000,225010015000,2,25,01,001,5000,0
2250100160000,225010016000,2,25,01,001,6000,0
2250100170000,225010017000,2,25,01,001,7000,0
2250100170000,225010017000,2,25,01,001,7000,0
2250100180000,225010018000,2,25,01,001,8000,0
2250100190000,225010019000,2,25,01,001,9000,0
2250100200000,225010020000,2,25,01,002,0000,0
2250100210000,225010021000,2,25,01,002,1000,0
2250100220000,225010022000,2,25,01,002,2000,0
2250100230000,225010023000,2,25,01,002,3000,0
2250100240000,225010024000,2,25,01,002,4000,0
2250100250000,225010025000,2,25,01,002,5000,0
2250100260000,225010026000,2,25,01,002,6000,0
2250100270000,225010027000,2,25,01,002,7000,0
2250100280000,225010028000,2,25,01,002,8000,0
2250100290000,225010029000,2,25,01,002,9000,0
2250100300000,225010030000,2,25,01,003,0000,0
2250100310000,225010031000,2,25,01,003,1000,0
2250100310000,225010031000,2,25,01,003,1000,0
2250100320000,225010032000,2,25,01,003,2000,0
2250100320000,225010032000,2,25,01,003,2000,0
2250100330000,225010033000,2,25,01,003,3000,0
2250100340000,225010034000,2,25,01,003,4000,0
2250100350000,225010035000,2,25,01,003,5000,0
2250100360000,225010036000,2,25,01,003,6000,0
2250100370000,225010037000,2,25,01,003,7000,0
2250100380000,225010038000,2,25,01,003,8000,0
2250100390000,225010039000,2,25,01,003,9000,0
2250110010000,225011001000,2,25,01,100,1000,0
2250110020000,225011002000,2,25,01,100,2000,0
2250110030000,225011003000,2,25,01,100,3000,0
2250110040000,225011004000,2,25,01,100,4000,0
2250110050000,225011005000,2,25,01,100,5000,0
2250110060000,225011006000,2,25,01,100,6000,0
2250110070000,225011007000,2,25,01,100,7000,0
2250110080000,225011008000,2,25,01,100,8000,0
2250110090000,225011009000,2,25,01,100,9000,0
2250110090000,225011009000,2,25,01,100,9000,0
2250110100000,225011010000,2,25,01,101,0000,0
2250110110000,225011011000,2,25,01,101,1000,0
2250110120000,225011012000,2,25,01,101,2000,0
2250110130000,225011013000,2,25,01,101,3000,0
2250110140000,225011014000,2,25,01,101,4000,0
2250110150000,225011015000,2,25,01,101,5000,0
2250110160000,225011016000,2,25,01,101,6000,0
2250110170000,225011017000,2,25,01,101,7000,0
2250110180000,225011018000,2,25,01,101,8000,0
2250110190000,225011019000,2,25,01,101,9000,0
2250110200000,225011020000,2,25,01,102,0000,0
2250110210000,225011021000,2,25,01,102,1000,0
2250110220000,225011022000,2,25,01,102,2000,0
2250110230000,225011023000,2,25,01,102,3000,0
2250110240000,225011024000,2,25,01,102,4000,0
2250110250000,225011025000,2,25,01,102,5000,0
2250110260000,225011026000,2,25,01,102,6000,0
2250110270000,225011027000,2,25,01,102,7000,0
2250110270000,225011027000,2,25,01,102,7000,0
2250110280000,225011028000,2,25,01,102,8000,0
2250110290000,225011029000,2,25,01,102,9000,0
2250110300000,225011030000,2,25,01,103,0000,0
2250110310000,225011031000,2,25,01,103,1000,0
2250110320000,225011032000,2,25,01,103,2000,0
2250110330000,225011033000,2,25,01,103,3000,0
2250110340000,225011034000,2,25,01,103,4000,0
2250110350000,225011035000,2,25,01,103,5000,0
2250110360000,225011036000,2,25,01,103,6000,0
2250110370000,225011037000,2,25,01,103,7000,0
2250110380000,225011038000,2,25,01,103,8000,0
2250110390000,225011039000,2,25,01,103,9000,0
2250110400000,225011040000,2,25,01,104,0000,0
2250110410000,225011041000,2,25,01,104,1000,0
2250110420000,225011042000,2,25,01,104,2000,0
2250110430000,225011043000,2,25,01,104,3000,0
2250110440000,225011044000,2,25,01,104,4000,0
