TMK13,Bedrooms
2430010330134,3.0
2430010330135,1.0
2430010330136,1.0
2430010330137,2.0
2430010330138,2.0
2430010330139,3.0
2430010330140,3.0
2430010330141,1.0
2430010330142,1.0
2430010330143,2.0
2430010330144,2.0
2430010330145,3.0
2430010330146,3.0
2430010330147,2.0
2430010330148,2.0
2430010330149,3.0
2430010330150,3.0
2430010330151,2.0
2430010330152,2.0
2430010330153,3.0
2430010330154,3.0
2430010330155,2.0
2430010330156,2.0
2430010330157,3.0
2430010330158,3.0
2430020190001,2.0
2430020190002,1.0
2430020190003,1.0
2430020190004,1.0
2430020190005,2.0
2430020190006,2.0
2430020190007,1.0
2430020190008,1.0
2430020190009,2.0
2430020190010,1.0
2430020190011,2.0
2430020190012,1.0
2430020190013,2.0
2430020190014,3.0
2430020190015,1.0
2430020190016,1.0
2430020190017,2.0
2430020190018,2.0
2430020190019,1.0
2430020190020,1.0
2430020190021,1.0
2430020190022,1.0
2430020190023,1.0
2430020190024,1.0
2430020190025,2.0
2430020190026,2.0
2430020190027,1.0
2430020190028,1.0
2430020190029,1.0
2430020190030,1.0
2430020190031,1.0
2430020190032,1.0
2430020190033,2.0
2430020190034,2.0
2430020190035,1.0
2430020190036,2.0
2430020190037,2.0
2430020190038,1.0
2430020210001,1.0
2430020210002,1.0
2430020210003,1.0
2430020210004,1.0
2430020210005,1.0
2430020210006,1.0
2430020210007,1.0
2430020210008,1.0
2430020210009,1.0
2430020210010,1.0
2430020210011,1.0
2430020210012,1.0
2430020210013,1.0
2430020210014,1.0
2430020210015,1.0
2430020210016,1.0
2430020210017,1.0
2430020210018,1.0
2430020210019,1.0
2430020210020,1.0
2430020210021,1.0
2430020210022,1.0
2430020210023,1.0
2430020210024,1.0
2430020210025,1.0
2430020210026,1.0
2430020210027,1.0
2430020210028,1.0
2430020210029,1.0
2430020210030,1.0
2430020210031,1.0
2430020210032,1.0
2430020210033,1.0
2430020210034,1.0
2430020210035,1.0
2430020210036,1.0
2430020210037,1.0
2430020210038,1.0
2430020210039,1.0
2430020210040,1.0
2430020210041,1.0
2430020210042,1.0
2430020210043,1.0
2430020210044,1.0
2430020210045,1.0
2430020210046,1.0
2430020210047,1.0
2430020210048,1.0
2430020210049,2.0
2430020210050,2.0
2430020210051,2.0
2430020210052,2.0
2430020210053,2.0
2430020210054,2.0
2430020210055,1.0
2430020210056,1.0
2430020210057,2.0
2430020210058,2.0
2430020210059,2.0
2430020210060,2.0
2430020210061,2.0
2430020210062,2.0
2430020210063,2.0
2430020210064,2.0
2430020210065,2.0
2430020210066,2.0
2430020210067,2.0
2430020210068,2.0
2430020210069,2.0
2430020210070,2.0
2430020210071,2.0
2430020210072,2.0
2430020210073,2.0
2430020210074,2.0
2430020210075,1.0
2430020240001,1.0
2430020240002,
2430020240003,
2430020240004,
2430020240005,
2430020240006,1.0
2430020240007,
2430020240008,
2430020240009,
2430020240010,1.0
2430020240011,
2430020240012,
2430020240013,
2430020240014,
2430020240015,1.0
2430020240016,
2430020240017,
2430020240018,
2430020310001,
2430020310002,
2430020310003,
2430020310004,
2430020310005,
2430020310006,
2430020310007,
2430020310008,
2430020310009,
2430020310010,
2430020310011,
2430020310012,
2430020310013,
2430020310014,
2430020310015,
2430020310016,
2430020310017,
2430020310018,
2430020310019,
2430020310020,
2430020310021,
2430020310022,
2430020310023,
2430020310024,
2430020310025,
2430020310026,
2430020310027,
2430020310028,
2430020310029,
2430020310034,
2430020310035,
2430020370000,2.0
2430020370000,2.0
2430020370000,1.0
2430020400001,
2430020400002,1.0
2430020400003,1.0
2430020400004,1.0
2430020400005,1.0
2430020400006,1.0
2430020400007,1.0
2430020400008,
2430020400009,1.0
2430020400010,1.0
2430020400011,1.0
2430020400012,1.0
2430020400013,1.0
2430020400014,1.0
2430020400015,1.0
2430020400016,1.0
2430020400017,1.0
2430020400018,1.0
2430020400019,
2430020400020,1.0
2430020400021,1.0
2430020400022,1.0
2430020400023,1.0
2430020400024,
2430020400025,1.0
2430020400026,1.0
2430020400027,1.0
2430020400028,1.0
2430020400029,
2430020400030,1.0
2430020400031,1.0
2430020400032,
2430020400033,1.0
2430020400034,1.0
2430020430001,1.0
2430020430002,1.0
2430020430003,1.0
2430020430004,1.0
2430020430005,1.0
2430020430006,1.0
2430020430007,1.0
2430020430008,1.0
2430020430009,2.0
2430020430010,1.0
2430020430011,1.0
2430020430012,1.0
2430020430013,1.0
2430020430014,1.0
2430020430015,1.0
2430020430016,2.0
2430020430017,2.0
2430020430018,1.0
2430020430019,1.0
2430020430020,1.0
2430020430021,1.0
2430020430022,1.0
2430020430023,1.0
2430020430024,2.0
2430020430025,2.0
2430020430026,2.0
2430020430027,2.0
2430020430028,2.0
2430020430029,2.0
2430020430030,2.0
2430020430031,2.0
2430020430032,2.0
2430020430033,2.0
2430020430034,2.0
2430020430035,2.0
2430020430036,2.0
2430020430037,2.0
2430020430038,2.0
2430020430039,2.0
2430020430040,2.0
2430020450000,6.0
2430020450000,4.0
2430020460001,
2430020460002,
2430020460003,
2430020460004,
2430020460005,
2430020460006,
2430020460007,
2430020460008,
2430020460009,
2430020460010,
2430020460011,
2430020460012,
2430020460013,
2430020460014,
2430020460015,
2430020460016,
2430020460017,
2430020460018,
2430020480001,1.0
2430020480002,1.0
2430020480003,
2430020480004,
2430020480005,1.0
2430020480006,1.0
2430020480007,1.0
2430020480008,1.0
2430020480009,
2430020480010,
2430020480011,1.0
2430020480012,1.0
2430020480013,1.0
2430020480014,1.0
2430020480015,1.0
2430020480016,1.0
2430020480017,1.0
2430020480018,
2430020480019,1.0
2430020480020,1.0
2430020480021,1.0
2430020480022,1.0
2430020480023,1.0
2430020480024,1.0
2430020480025,
2430020480026,
2430020480027,
2430020480028,
2430020480029,
2430020480030,
2430020480031,
2430020480032,
2430020480033,
2430020480034,
2430020480035,
2430020480036,
2430020490001,3.0
2430020490002,3.0
2430020490003,3.0
2430020490004,3.0
2430020490005,3.0
2430020490006,3.0
2430020490007,3.0
2430020490008,3.0
2430020490009,3.0
2430020490010,3.0
2430020490011,3.0
2430020490012,3.0
2430020490013,3.0
2430020490014,3.0
2430020520001,
2430020520002,
2430020520003,
2430020520004,
2430020520005,
2430020520006,
2430020520007,
2430020520008,
2430020520009,
2430020520010,
2430020520011,
2430020520012,
2430020520013,
2430020520014,
2430020520015,
2430020520016,
2430020520017,
2430020520018,
2430020520019,
2430020520020,
2430020520021,
2430020520022,
2430020520023,
2430020520024,
2430020520025,
2430020520026,
2430020520027,
2430020520028,
2430020520029,
2430020520030,
2430020520031,
2430020520032,
2430020520033,
2430020530029,1.0
2430020530030,1.0
2430020530031,1.0
2430020530032,1.0
2430020530033,1.0
2430020530034,1.0
2430020530035,2.0
2430020530036,1.0
2430020530037,2.0
2430020530038,2.0
2430020530039,1.0
2430020530040,1.0
2430020530041,1.0
2430020530042,2.0
2430020540017,2.0
2430020540018,1.0
2430020540019,1.0
2430020540020,1.0
2430020540021,1.0
2430020540022,2.0
2430020540023,2.0
2430020540024,1.0
2430020540025,1.0
2430020540026,1.0
2430020540027,1.0
2430020540028,2.0
2430020550001,
2430020550002,
2430020550003,
2430020550004,
2430020550005,
2430020550006,
2430020550007,
2430020550008,
2430020550009,
2430020550010,
2430020550011,
2430020550012,
2430020550013,
2430020550014,
2430020550015,
2430020550016,
2430020560001,3.0
2430020560002,5.0
2430020570000,12.0
2430020610001,
2430020610002,
2430020610003,
2430020610004,
2430020610005,
2430020610006,
2430020610007,
2430020610008,
2430020610009,
2430020610010,
2430020610011,
2430020610012,
2430020610013,1.0
2430020610014,1.0
2430020610015,1.0
2430020610016,1.0
2430020610017,1.0
2430020610018,1.0
2430020610019,
2430020610020,
2430020610021,
2430020610022,
2430020610023,1.0
2430020610024,1.0
2430020610025,1.0
2430020610026,1.0
2430020610027,
2430020610028,
2430020610029,
2430020610030,
2430020610031,
2430020610032,
2430020610033,
2430020610034,
2430020610035,
2430020610036,
2430020610037,
2430020610038,
2430020610039,
2430020610040,
2430020610041,
2430020610042,
2430020610043,
2430020610044,
2430020610045,
2430020610046,
2430020610047,
2430020610048,
2430020610049,
2430020610050,
2430020610051,
2430020610052,
2430020610053,
2430020610054,
2430020610055,
2430020610056,
2430020610057,
2430020610058,
2430020610059,
2430020610060,
2430020610061,
2430020610062,
2430020610063,
2430020610064,
2430020610065,
2430020610066,
2430020610067,
2430020610068,
2430020610069,1.0
2430020610070,1.0
2430020610071,1.0
2430020610072,1.0
2430020610073,1.0
2430020610074,1.0
2430020610075,1.0
2430020610076,1.0
2430020610077,1.0
2430020610078,1.0
2430020610079,1.0
2430020610080,1.0
2430020610081,1.0
2430020610082,1.0
2430020610083,1.0
2430020610084,1.0
2430020610085,1.0
2430020610086,1.0
2430020610087,1.0
2430020610088,1.0
2430020610089,1.0
2430020610090,1.0
2430020610091,1.0
2430020610092,1.0
2430020610093,1.0
2430020610094,1.0
2430020610095,1.0
2430020610096,1.0
2430020610097,1.0
2430020610098,1.0
2430020610099,1.0
2430020610100,1.0
2430020610101,1.0
2430020610102,1.0
2430020610103,1.0
2430020610104,1.0
2430020610105,
2430020610106,
2430020610107,
2430020610108,
2430020610109,
2430020610110,
2430020610111,
2430020610112,
2430020610113,
2430020610114,
2430020610115,
2430020610116,
2430020610117,
2430020610118,
2430020610119,
2430020610120,
2430020610121,1.0
2430020610122,1.0
2430020610123,1.0
2430020610124,1.0
2430020610125,1.0
2430020610126,1.0
2430020610127,1.0
2430020610128,1.0
2430020610129,1.0
2430020610130,1.0
2430020610131,1.0
2430020610132,1.0
2430020610133,1.0
2430020610134,1.0
2430020610135,1.0
2430020610136,1.0
2430020610137,
2430020610138,
2430020610139,
2430020610140,
2430020610141,
2430020610142,
2430020610143,
2430020610144,
2430020610145,
2430020610146,
2430020610147,
2430020610148,
2430020610149,
2430020610150,
2430020610151,
2430020610152,
2430020660000,7.0
2430020670000,3.0
2430020670000,3.0
2430020680001,3.0
2430020680002,3.0
2430020680003,3.0
2430020680004,3.0
2430020680005,3.0
2430020680006,3.0
2430020680007,3.0
2430020680008,3.0
2430020680009,3.0
2430020680010,3.0
2430020680011,3.0
2430020680012,3.0
2430020680013,3.0
2430020680014,3.0
2430020680015,3.0
2430020680016,3.0
2430020770001,4.0
2430020770002,2.0
2430020780000,2.0
2430020790000,3.0
2430020810000,2.0
2430020810000,1.0
2430020810000,3.0
2430020820000,3.0
2430020820000,2.0
2430020830000,5.0
2430020830000,2.0
2430020840000,4.0
2430020840000,1.0
2430020850001,3.0
2430020850002,1.0
2430020860000,4.0
2430030150001,2.0
2430030150002,2.0
2430030150003,2.0
2430030150004,2.0
2430030150005,2.0
2430030150006,2.0
2430030150007,2.0
2430030150008,2.0
2430030150009,2.0
2430030150010,2.0
2430030150011,1.0
2430030150012,1.0
2430030150013,1.0
2430030150014,1.0
2430030150015,1.0
2430030150016,2.0
2430030150017,2.0
2430030150018,2.0
2430030150019,2.0
2430030150020,2.0
2430030150021,2.0
2430030150022,2.0
2430030150023,2.0
2430030150024,2.0
2430030150025,2.0
2430030150026,2.0
2430030150027,1.0
2430030150028,1.0
2430030150029,1.0
2430030150030,2.0
2430030150031,2.0
2430030150032,2.0
2430030150033,2.0
2430030150034,2.0
2430030150035,2.0
2430030150036,2.0
2430030150037,2.0
2430030150038,1.0
2430030150039,1.0
2430030150040,1.0
2430030150041,2.0
2430030150042,2.0
2430030150043,2.0
2430030150044,2.0
2430030150045,2.0
2430030150046,2.0
2430030150047,2.0
2430030150048,2.0
2430030150049,2.0
2430030150050,2.0
2430030150051,2.0
2430030150052,1.0
2430030150053,1.0
2430030150054,1.0
2430030150055,1.0
2430030150056,1.0
2430030150057,2.0
2430030150058,2.0
2430030150059,2.0
2430030150060,2.0
2430030150061,2.0
2430030150062,2.0
2430030150063,2.0
2430030150064,2.0
2430030150065,2.0
2430030150066,2.0
2430030150067,2.0
2430030150068,2.0
2430030150069,2.0
2430030150070,2.0
2430030150071,2.0
2430030150072,2.0
2430030150073,2.0
2430030150074,2.0
2430030150075,2.0
2430030150076,2.0
2430030150077,2.0
2430030150078,2.0
2430030150079,2.0
2430030170001,2.0
2430030170002,2.0
2430030170003,2.0
2430030170004,2.0
2430030170005,2.0
2430030170006,2.0
2430030170007,4.0
2430030170008,3.0
2430030170009,4.0
2430030170010,5.0
2430030170011,4.0
2430030170012,2.0
2430030170013,2.0
2430030170014,3.0
2430030170015,2.0
2430030170016,2.0
2430030170017,2.0
2430030170018,2.0
2430030170019,2.0
2430030170020,2.0
2430030170021,2.0
2430030170022,2.0
2430030170023,2.0
2430030170024,2.0
2430030170025,2.0
2430030170026,3.0
2430030170027,2.0
2430030170028,2.0
2430030170029,2.0
2430030170030,2.0
2430030170031,2.0
2430030170032,2.0
2430030170033,3.0
2430030170034,2.0
2430030170035,2.0
2430030170036,2.0
2430030170037,2.0
2430030170038,2.0
2430030170039,2.0
2430030170040,3.0
2430030170041,3.0
2430030170042,4.0
2430030170043,2.0
2430030180000,6.0
2430030180000,1.0
2430030180000,2.0
2430030190000,5.0
2430030190000,1.0
2430030200001,4.0
2430030200002,4.0
2430030200003,2.0
2430030200004,2.0
2430030200005,3.0
2430030200006,2.0
2430030200007,2.0
2430030200008,2.0
2430030200009,2.0
2430030200010,2.0
2430030230000,3.0
2430030240000,3.0
2430030260000,4.0
2430030260000,1.0
2430030270000,4.0
2430030280000,3.0
2430030350000,4.0
2430030350000,1.0
2430030360000,3.0
2430030370000,3.0
2430030370000,2.0
2430030370000,2.0
2430030380000,3.0
2430030380000,2.0
2430030390000,4.0
2430030400000,4.0
2430030400000,1.0
2430030410000,3.0
2430030420000,2.0
2430030430000,4.0
2430030440000,
2430030440000,
2430030450000,3.0
2430030450000,1.0
2430030470000,3.0
2430030470000,1.0
2430030480000,3.0
2430030540000,2.0
2430030560000,3.0
2430030810000,3.0
2430030820000,3.0
2430030840000,3.0
2430030860000,5.0
2430030870000,3.0
2430030880000,3.0
2430030890000,4.0
2430030910000,3.0
2430030910000,2.0
2430030920000,4.0
2430030930000,3.0
2430030940000,4.0
2430030950000,3.0
2430030950000,0.0
2430030960000,3.0
2430030970001,4.0
2430030970002,1.0
2430030970003,1.0
2430030970004,3.0
2430030980000,3.0
2430030990000,3.0
2430031000000,2.0
2430031000000,1.0
2430031010000,3.0
2430031010000,1.0
2430031040000,4.0
2430031050000,4.0
2430031060000,5.0
2430031070000,3.0
2430031080001,2.0
2430031080002,2.0
2430031080003,2.0
2430031080004,2.0
2430031080005,2.0
2430031080006,2.0
2430031080007,2.0
2430031080008,2.0
2430031080009,2.0
2430031080010,2.0
2430031080011,2.0
2430031080012,2.0
2430031080013,2.0
2430031080014,2.0
2430031080015,2.0
2430031080016,2.0
2430031080017,2.0
2430031080018,2.0
2430031080019,2.0
2430031080020,2.0
2430031080021,2.0
2430031080022,2.0
2430031080023,2.0
2430031080024,2.0
2430031080025,2.0
2430031080026,2.0
2430031080027,2.0
2430031080028,2.0
2430031080029,2.0
2430031080030,2.0
2430031080031,2.0
2430031080032,2.0
2430031080033,2.0
2430031080034,2.0
2430031080035,2.0
2430031080036,2.0
2430031080037,2.0
2430031080038,2.0
2430031080039,2.0
2430031080040,2.0
2430031080041,2.0
2430031080042,2.0
2430031080043,2.0
2430031080044,2.0
2430031080045,2.0
2430031080046,2.0
2430031080047,2.0
2430031080048,2.0
2430031080049,2.0
2430031080050,2.0
2430031080051,2.0
2430031080052,2.0
2430031080053,2.0
2430031080054,2.0
2430031080055,2.0
2430031080056,2.0
2430031080057,2.0
2430031080058,2.0
2430031080059,2.0
2430031080060,2.0
2430031080061,2.0
2430031080062,2.0
2430031080063,2.0
2430031080064,2.0
2430031080065,2.0
2430031080066,2.0
2430031080067,2.0
2430031080068,2.0
2430031080069,2.0
2430031080070,2.0
2430031080071,2.0
2430031080072,2.0
2430031080073,2.0
2430031080074,2.0
2430031080075,2.0
2430031080076,2.0
2430031100001,3.0
2430031100002,2.0
2430031100003,2.0
2430031100004,3.0
2430031100005,3.0
2430031100006,2.0
2430031100007,2.0
2430031100008,3.0
2430031100009,2.0
2430031100010,2.0
2430031100011,2.0
2430031100012,2.0
2430031100013,3.0
2430031100014,2.0
2430031100015,2.0
2430031100016,3.0
2430031100017,3.0
2430031100018,2.0
2430031100019,2.0
2430031100020,3.0
2430031100021,3.0
2430031100022,3.0
2430031100023,2.0
2430031100024,2.0
2430031100025,3.0
2430031100026,3.0
2430031100027,2.0
2430031100028,2.0
2430031100029,3.0
2430031100030,3.0
2430031100031,2.0
2430031100032,2.0
2430031100033,3.0
2430031100034,3.0
2430031100035,2.0
2430031100036,2.0
2430031100037,3.0
2430031100038,3.0
2430031100039,2.0
2430031100040,2.0
2430031100041,3.0
2430031100042,3.0
2430031100043,2.0
2430031100044,2.0
2430031100045,3.0
2430031100046,3.0
2430031100047,2.0
2430031100048,2.0
2430031100049,3.0
2430031100050,3.0
2430031100051,2.0
2430031100052,2.0
2430031100053,3.0
2430031100054,2.0
2430031100055,2.0
2430031100056,3.0
2430031100057,3.0
2430031100058,2.0
2430031100059,2.0
2430031100060,3.0
2430031100061,3.0
2430031100062,2.0
2430031100063,2.0
2430031100064,3.0
2430031100065,3.0
2430031100066,2.0
2430031100067,2.0
2430031100068,3.0
2430031100069,3.0
2430031100070,2.0
2430031100071,2.0
2430031100072,3.0
2430031100073,3.0
2430031100074,2.0
2430031100075,2.0
2430031100076,3.0
2430031100077,3.0
2430031100078,2.0
2430031100079,2.0
2430031100080,3.0
2430031100081,3.0
2430031100082,2.0
2430031100083,2.0
2430031100084,3.0
2430031100085,3.0
2430031100086,2.0
2430031100087,2.0
2430031100088,3.0
2430031100089,3.0
2430031100090,2.0
2430031100091,2.0
2430031100092,3.0
2430031100093,3.0
2430031100094,2.0
2430031100095,2.0
2430031100096,3.0
2430031100097,3.0
2430031100098,2.0
2430031100099,2.0
2430031100100,3.0
2430031120000,3.0
2430031130000,5.0
2430031140000,4.0
2430031150000,2.0
2430031150000,5.0
2430031180000,3.0
2430031180000,1.0
2430031190000,4.0
2430031200000,3.0
2430031220001,3.0
2430031220002,2.0
2430031220003,2.0
2430031220004,3.0
2430031220005,3.0
2430031220006,2.0
2430031220007,2.0
2430031220008,3.0
2430031220009,3.0
2430031220010,2.0
2430031220011,2.0
2430031220012,3.0
2430031220013,3.0
2430031220014,2.0
2430031220015,2.0
2430031220016,3.0
2430031220017,2.0
2430031220018,2.0
2430031220019,2.0
2430031220020,2.0
2430031220021,3.0
2430031220022,2.0
2430031220023,2.0
2430031220024,3.0
2430031220025,3.0
2430031220026,2.0
2430031220027,2.0
2430031220028,3.0
2430031220029,3.0
2430031220030,2.0
2430031220031,2.0
2430031220032,3.0
2430031220033,3.0
2430031220034,2.0
2430031220035,2.0
2430031220036,3.0
2430031220037,2.0
2430031220038,2.0
2430031220039,2.0
2430031220040,2.0
2430031230001,2.0
2430031230002,2.0
2430031230003,2.0
2430031230004,2.0
2430031230005,3.0
2430031230006,3.0
2430031230007,2.0
2430031230008,2.0
2430031230009,3.0
2430031230010,3.0
2430031230011,2.0
2430031230012,2.0
2430031230013,3.0
2430031230014,3.0
2430031230015,2.0
2430031230016,2.0
2430031230017,3.0
2430031230018,3.0
2430031230019,2.0
2430031230020,2.0
2430031230021,3.0
2430031230022,2.0
2430031230023,2.0
2430031230024,3.0
2430031230025,3.0
2430031230026,2.0
2430031230027,2.0
2430031230028,3.0
2430031230029,2.0
2430031230030,2.0
2430031230031,2.0
2430031230032,2.0
2430031230033,3.0
2430031230034,2.0
2430031230035,2.0
2430031230036,3.0
2430031230037,3.0
2430031230038,2.0
2430031230039,2.0
2430031230040,3.0
2430031230041,2.0
2430031230042,2.0
2430031230043,2.0
2430031230044,2.0
2430031260000,3.0
2430031260000,1.0
2430031270000,3.0
2430031270000,1.0
2430031280000,3.0
2430031280000,1.0
2430031290000,3.0
2430031290000,1.0
2430031300000,3.0
2430031300000,1.0
2430031310000,3.0
2430031310000,1.0
2430031320000,3.0
2430031320000,1.0
2430031330000,3.0
2430031330000,1.0
2430031400000,4.0
2430040170000,2.0
2430040170000,3.0
2430040180000,2.0
2430040190000,3.0
2430040200000,1.0
2430040210000,2.0
2430040210000,1.0
2430040260000,1.0
2430040260000,2.0
2430050080001,
2430050080002,
2430050080003,
2430050080004,
2430050080005,
2430050080006,
2430050080007,
2430050080051,
2430050080052,
2430050080053,
2430050080054,1.0
2430050080055,
2430050080056,
2430050080057,
2430050080058,
2430050080059,
2430050080060,
2430050080061,
2430050080062,
2430050080063,
2430050080098,
2430050080099,
2430050080100,
2430050080101,1.0
2430050080102,
2430050080103,
2430050080104,
2430050080105,
2430050080106,
2430050090001,
2430050090002,1.0
2430050090003,1.0
2430050090004,1.0
2430050090005,1.0
2430050090006,1.0
2430050090007,1.0
2430050090008,1.0
2430050090009,
2430050090010,1.0
2430050090011,1.0
2430050090012,1.0
2430050090013,1.0
2430050090014,1.0
2430050090015,1.0
2430050090016,1.0
2430050090017,
2430050090018,1.0
2430050090019,1.0
2430050090020,1.0
